customer_id,first_name,last_name,email,signup_date
1951,Brent,Robinson,xevans@example.net,2024-08-18
1952,Sherry,Johnson,donnagiles@example.com,2023-08-24
1953,Anna,Moore,paulestrada@example.com,2025-10-09
1954,Robert,Mcdonald,zandrews@example.org,2023-07-09
1955,Alyssa,Fuller,kathryntucker@example.net,2025-06-25
1956,Alan,Atkins,lowekristin@example.org,2022-12-20
1957,Julia,Rubio,riverachristopher@example.com,2023-09-28
1958,Rebecca,Griffin,mary59@example.com,2025-05-11
1959,Ernest,Gilmore,jane44@example.org,2025-04-07
1960,Eric,Tran,robertpatel@example.net,2024-08-14
1961,Theresa,Beck,rgraves@example.net,2023-12-09
1962,Nicole,Kennedy,reginadavis@example.org,2023-06-15
1963,Vanessa,Cox,bjackson@example.net,2025-10-20
1964,Tara,Potts,lrichards@example.com,2022-12-17
1965,Dennis,Evans,nicole15@example.org,2023-08-19
1966,Suzanne,Flores,hrangel@example.net,2023-09-19
1967,Christy,Garza,gomeztonya@example.com,2022-12-11
1968,Tina,Strong,michaelking@example.net,2024-01-26
1969,John,Parker,burnsrebecca@example.org,2025-08-21
1970,Karen,Wolf,vferrell@example.org,2024-01-14
1971,David,Good,vhopkins@example.net,2023-01-04
1972,Rebecca,James,navarroandrew@example.com,2023-09-23
1973,Michael,Hunt,dominguezjoseph@example.com,2024-04-21
1974,Jennifer,Tran,vrussell@example.org,2024-05-07
1975,Christopher,Wade,fcampbell@example.com,2025-09-25
1976,John,Thompson,michelle10@example.org,2023-05-02
1977,Alec,Smith,moorelaurie@example.org,2023-03-14
1978,Connie,Savage,molly91@example.org,2025-05-10
1979,Cheyenne,Brown,vwelch@example.net,2023-04-30
1980,Christopher,Bean,jamesreese@example.org,2023-09-01
1981,Jennifer,Hughes,hamiltongina@example.org,2023-02-02
1982,Jasmin,Harrison,thomasgonzalez@example.com,2025-06-14
1983,Terri,Baker,ramoswilliam@example.org,2023-08-17
1984,Jacob,Morris,hollywarner@example.org,2023-09-05
1985,Carolyn,Hunter,franciscoreid@example.net,2024-02-20
1986,Alyssa,Pena,jeffery45@example.net,2023-11-26
1987,Troy,Orr,juan21@example.org,2023-02-22
1988,Kathy,Moran,harveylisa@example.org,2025-09-29
1989,Kelsey,Rocha,rowlandemily@example.com,2025-05-18
1990,Michael,Shepherd,carrolljessica@example.com,2024-10-17
1991,Jeremy,Jackson,victor75@example.net,2023-09-08
1992,Misty,Marshall,robert75@example.com,2024-11-06
1993,Morgan,Kramer,douglaschristensen@example.com,2022-12-25
1994,Michael,Hamilton,ofritz@example.org,2024-07-29
1995,Allen,Kennedy,edwardshah@example.org,2023-04-13
1996,Kevin,Moses,matthew07@example.com,2023-07-20
1997,Ryan,Valentine,jeremy79@example.net,2024-12-31
1998,Carl,Morris,tonywade@example.com,2023-04-30
1999,Sherry,Lara,jfranklin@example.org,2025-01-30
2000,Matthew,Collins,thenry@example.net,2023-07-21
